module,type,name,res_id,src,value
base,help,"res.lang,grouping",0,"The Separator Format should be like [,n] where 0 < n :starting from Unit digit.-1 will end the separation. e.g. [3,2,-1] will represent 106500 to be 1,06,500;[1,2,-1] will represent it to be 106,50,0;[3] will represent it as 106,500. Provided ',' as the thousand separator in each case.","The Separator Format should be like [,n] where 0 < n :starting from Unit digit.-1 will end the separation. e.g. [3,2,-1] will represent 106500 to be 1,06,500;[1,2,-1] will represent it to be 106,50,0;[3] will represent it as 106,500. Provided ',' as the thousand separator in each case."
base,help,"res.partner.category,active",0,The active field allows you to hide the category without removing it.,The active field allows you to hide the category without removing it.
base,constraint,res.users,0,The chosen company is not in the allowed companies for this user,The chosen company is not in the allowed companies for this user
base,sql_constraint,res.country,0,The code of the country must be unique !,Mã quốc gia phải duy nhất !
base,sql_constraint,res.lang,0,The code of the language must be unique !,Mã của ngôn ngữ phải duy nhất !
base,sql_constraint,res.company,0,The company name must be unique !,Tên công ty phải là duy nhất !
base,help,"res.users,company_id",0,The company this user is currently working for.,Công ty mà người dùng này đang làm việc.
base,model,"ir.actions.act_window,help",base.act_ir_actions_todo_form,"The configuration wizards are used to help you configure a new instance of OpenERP. They are launched during the installation of new modules, but you can choose to restart some wizards manually from this menu.","The configuration wizards are used to help you configure a new instance of OpenERP. They are launched during the installation of new modules, but you can choose to restart some wizards manually from this menu."
base,sql_constraint,res.currency,0,The currency code must be unique per company!,The currency code must be unique per company!
base,help,"ir.attachment,res_model",0,The database object this attachment will be attached to,The database object this attachment will be attached to
base,help,"workflow.transition,act_to",0,The destination activity.,The destination activity.
base,help,"ir.actions.server,trigger_obj_id",0,"The field on the current object that links to the target object record (must be a many2one, or an integer field with the record ID)","The field on the current object that links to the target object record (must be a many2one, or an integer field with the record ID)"
base,help,"res.country,name",0,The full name of the country.,Tên đầy đủ của quốc gia.
base,model,"ir.module.module,description",base.module_auto_backup,"The generic Open ERP Database Auto-Backup system enables the user to make configurations for the automatic backup of the database.
User simply requires to specify host & port under IP Configuration & database(on specified host running at specified port) and backup directory(in which all the backups of the specified database will be stored) under Database Configuration.

Automatic backup for all such configured databases under this can then be scheduled as follows:  
                      
1) Go to Administration / Configuration / Scheduler / Scheduled Actions
2) Schedule new action(create a new record)
3) Set 'Object' to 'db.backup' and 'Function' to 'schedule_backup' under page 'Technical Data'
4) Set other values as per your preference","The generic Open ERP Database Auto-Backup system enables the user to make configurations for the automatic backup of the database.
User simply requires to specify host & port under IP Configuration & database(on specified host running at specified port) and backup directory(in which all the backups of the specified database will be stored) under Database Configuration.

Automatic backup for all such configured databases under this can then be scheduled as follows:  
                      
1) Go to Administration / Configuration / Scheduler / Scheduled Actions
2) Schedule new action(create a new record)
3) Set 'Object' to 'db.backup' and 'Function' to 'schedule_backup' under page 'Technical Data'
4) Set other values as per your preference"
base,help,"workflow.transition,group_id",0,The group that a user must have to be authorized to validate this transition.,The group that a user must have to be authorized to validate this transition.
base,help,"res.partner,user_id",0,The internal user that is in charge of communicating with this contact if any.,Người sử dụng nội bộ có trách nhiệm giao tiếp với các đối tác này nếu có.
base,help,"ir.model.fields,model_id",0,The model this field belongs to,The model this field belongs to
base,sql_constraint,res.country,0,The name of the country must be unique !,Tên quốc gia phải duy nhất !
base,sql_constraint,res.groups,0,The name of the group must be unique within an application!,The name of the group must be unique within an application!
base,sql_constraint,res.lang,0,The name of the language must be unique !,Tên ngôn ngữ phải duy nhất
base,help,"ir.sequence,number_increment",0,The next number of the sequence will be incremented by this number,Số tiếp theo của dãy thứ tự sẽ được tăng bằng số này
base,view,base.language.export,0,The next step depends on the file format:,Bước tiếp theo phụ thuộc vào định dạng file:
base,help,"ir.actions.server,wkf_model_id",0,The object that should receive the workflow signal (must have an associated workflow),The object that should receive the workflow signal (must have an associated workflow)
base,help,"ir.model.fields,domain",0,"The optional domain to restrict possible values for relationship fields, specified as a Python expression defining a list of triplets. For example: [('color','=','red')]","Miền giá trị tùy chọn dùng để giới hạn các giá trị có thể đối với các trường quan hệ, được chỉ định bởi một biểu thức Python định nghĩa một danh sách của các bộ ba. Ví dụ: [('màu'='đỏ')]"
base,help,"res.partner,tz",0,"The partner's timezone, used to output proper date and time values inside printed reports. It is important to set a value for this field. You should use the same timezone that is otherwise used to pick and render date and time values: your computer's timezone.","The partner's timezone, used to output proper date and time values inside printed reports. It is important to set a value for this field. You should use the same timezone that is otherwise used to pick and render date and time values: your computer's timezone."
base,help,"ir.actions.report.xml,report_rml",0,The path to the main report file (depending on Report Type) or NULL if the content is in another data field,The path to the main report file (depending on Report Type) or NULL if the content is in another data field
base,help,"ir.actions.report.xml,report_file",0,The path to the main report file (depending on Report Type) or NULL if the content is in another field,The path to the main report file (depending on Report Type) or NULL if the content is in another field
base,help,"ir.cron,priority",0,"The priority of the job, as an integer: 0 means higher priority, 10 means lower priority.","The priority of the job, as an integer: 0 means higher priority, 10 means lower priority."
base,help,"res.currency.rate,rate",0,The rate of the currency to the currency of rate 1,The rate of the currency to the currency of rate 1
base,help,"res.currency,rate_silent",0,The rate of the currency to the currency of rate 1 (0 if no rate defined).,The rate of the currency to the currency of rate 1 (0 if no rate defined).
base,help,"res.currency,rate",0,The rate of the currency to the currency of rate 1.,The rate of the currency to the currency of rate 1.
base,help,"ir.attachment,res_id",0,The record id this is attached to,The record id this is attached to
base,view,base.language.install,0,The selected language has been successfully installed. You must change the preferences of the user and open a new menu to view the changes.,Ngôn ngữ được chọn đã được cài đặt thành công. Bạn phải thay đổi thông tin của người dùng và mở một menu mới để xem thay đổi.
base,view,base.module.upgrade,0,The selected modules have been updated / installed !,Các mô đun được lựa chọn đã được cập nhật / cài đặt !
base,help,"res.country.state,code",0,The state code in max. three chars.,The state code in max. three chars.
base,help,"ir.model.fields,model",0,The technical name of the model this field belongs to,The technical name of the model this field belongs to
base,help,"ir.filters,user_id",0,The user this filter is private to. When left empty the filter is public and available to all users.,Người dùng sở hữu bộ lọc này. Khi để trống bộ lọc sẽ được sử dụng bởi mọi người.
base,help,"ir.actions.server,trigger_name",0,The workflow signal to trigger,The workflow signal to trigger
base,help,"res.lang,iso_code",0,This ISO code is the name of po files to use for translations,Mã ISO này là tên của tập tin po để sử dụng cho dịch
base,selection,"ir.actions.act_url,target",0,This Window,Cửa sổ này
base,help,"res.partner,image",0,"This field holds the image used as avatar for this contact, limited to 1024x1024px","This field holds the image used as avatar for this contact, limited to 1024x1024px"
base,help,"res.lang,code",0,This field is used to set/get locales for user,This field is used to set/get locales for user
base,help,"ir.model,osv_memory",0,This field specifies whether the model is transient or not (i.e. if records are automatically deleted from the database or not),This field specifies whether the model is transient or not (i.e. if records are automatically deleted from the database or not)
base,view,base.language.export,0,This file was generated using the universal,This file was generated using the universal
base,help,"ir.actions.act_window,views",0,"This function field computes the ordered list of views that should be enabled when displaying the result of an action, federating view mode, views and reference view. The result is returned as an ordered list of pairs (view_id,view_mode).","This function field computes the ordered list of views that should be enabled when displaying the result of an action, federating view mode, views and reference view. The result is returned as an ordered list of pairs (view_id,view_mode)."
base,help,"ir.actions.report.xml,attachment",0,This is the filename of the attachment used to store the printing result. Keep empty to not save the printed reports. You can use a python expression with the object and time variables.,This is the filename of the attachment used to store the printing result. Keep empty to not save the printed reports. You can use a python expression with the object and time variables.
base,model,"ir.module.module,description",base.module_google_map,This module adds a Map button on the partner’s form in order to open its address directly in the Google Maps view,This module adds a Map button on the partner’s form in order to open its address directly in the Google Maps view
base,view,base.module.upgrade,0,This module will trigger the uninstallation of below modules.,This module will trigger the uninstallation of below modules.
base,view,base.module.upgrade,0,This operation will permanently erase all data currently stored by the modules!,This operation will permanently erase all data currently stored by the modules!
base,field,"res.lang,thousands_sep",0,Thousands Separator,Dấu phân cách ngàn
base,model,"ir.module.module,shortdesc",base.module_plugin_thunderbird,Thunderbird Plug-In,Bộ nhúng Thunderbird
base,field,"res.lang,time_format",0,Time Format,Định dạng thời gian
base,model,"ir.module.module,shortdesc",base.module_timesheet_valuation,TimeSheet Valuation,TimeSheet Valuation
base,model,"ir.module.module,shortdesc",base.module_project_issue_sheet,Timesheet on Issues,Timesheet on Issues
base,model,"ir.module.module,shortdesc",base.module_hr_timesheet,Timesheets,Timesheets
base,model,"ir.module.module,shortdesc",base.module_hr_timesheet_sheet,Timesheets,Timesheets
base,model,"ir.module.module,summary",base.module_hr_timesheet_sheet,"Timesheets, Attendances, Activities","Timesheets, Attendances, Activities"
base,field,"res.partner,tz",0,Timezone,Múi giờ
base,field,"res.partner,tz_offset",0,Timezone offset,Timezone offset
base,field,"res.partner,title",0,Title,Danh xưng
base,field,"res.partner.title,name",0,Title,Danh xưng
base,model,"ir.actions.act_window,name",base.action_partner_title_partner,Titles,Tiêu đề
base,model,"ir.ui.menu,name",base.menu_partner_title_partner,Titles,Tiêu đề
base,field,"res.request,act_to",0,To,Đến
base,field,"res.request.history,act_to",0,To,Đến
base,view,ir.actions.todo,0,To Do,Cần thực hiện
base,selection,"ir.actions.todo,state",0,To Do,Cần thực hiện
base,selection,"ir.translation,state",0,To Translate,Dịch thành
base,selection,"ir.module.module,state",0,To be installed,Sẽ được cài đặt
base,selection,"ir.module.module.dependency,state",0,To be installed,Sẽ được cài đặt
base,selection,"ir.module.module,state",0,To be removed,Sẽ bị gỡ bỏ
base,selection,"ir.module.module.dependency,state",0,To be removed,Sẽ bị gỡ bỏ
base,selection,"ir.module.module,state",0,To be upgraded,Sẽ được nâng cấp
base,selection,"ir.module.module.dependency,state",0,To be upgraded,Sẽ được nâng cấp
base,model,"ir.actions.client,name",0,To: me,To: me
base,view,ir.actions.todo,0,Todo,Việc cần làm
base,model,"ir.module.module,shortdesc",base.module_project_gtd,Todo Lists,Todo Lists
base,model,"res.country,name",base.tg,Togo,Tô-gô
base,model,"res.country,name",base.tk,Tokelau,Tokelau
base,model,"res.country,name",0,Tonga,Tông-ga
base,model,"res.country,name",base.to,Tonga,Tông-ga
base,model,"ir.module.module,summary",base.module_point_of_sale,Touchscreen Interface for Shops,Giao diện cảm ứng cho Cửa hàng
base,model,"ir.module.module,summary",base.module_event,"Trainings, Conferences, Meetings, Exhibitions, Registrations","Trainings, Conferences, Meetings, Exhibitions, Registrations"
base,field,"ir.model,osv_memory",0,Transient Model,Transient Model
base,view,workflow.transition,0,Transition,Transition
base,model,"ir.actions.act_window,name",base.action_workflow_transition_form,Transitions,Chuyển tiếp
base,model,"ir.ui.menu,name",base.menu_workflow_transition,Transitions,Chuyển tiếp
base,view,workflow.activity,0,Transitions,Chuyển tiếp
base,field,"res.groups,trans_implied_ids",0,Transitively inherits,Transitively inherits
base,field,"ir.model.fields,translate",0,Translatable,Có thể dịch
base,view,res.lang,0,Translatable,Có thể dịch
base,field,"res.lang,translatable",0,Translatable,Có thể dịch
base,view,ir.model.fields,0,Translate,Dịch
base,selection,"ir.translation,state",0,Translated,Đã dịch
base,model,"ir.actions.act_window,name",base.action_translation,Translated Terms,Các thuật ngữ đã dịch
base,model,"ir.ui.menu,name",base.menu_action_translation,Translated Terms,Các thuật ngữ đã dịch
base,field,"ir.translation,name",0,Translated field,Trường đã dịch
base,view,ir.translation,0,Translation,Bản dịch
base,field,"ir.translation,value",0,Translation Value,Giá trị dịch
base,field,"ir.translation,comments",0,Translation comments,Bình luận dịch
base,selection,"ir.translation,state",0,Translation in Progress,Đang tiến hành dịch
base,view,ir.translation,0,Translations,Dịch thuật
base,model,"ir.ui.menu,name",base.menu_translation,Translations,Dịch thuật
base,selection,"ir.actions.act_window,view_type",0,Tree,Cấu trúc cây
base,selection,"ir.actions.act_window.view,view_mode",0,Tree,Cấu trúc cây
base,view,ir.ui.view,0,Tree,Cấu trúc cây
base,selection,"ir.ui.view,type",0,Tree,Cấu trúc cây
base,model,"ir.actions.act_window,name",0,Trial Balance,Bảng cân đối phát sinh
base,model,"ir.model,name",0,Trial Balance Report,Trial Balance Report
base,view,ir.actions.server,0,Trigger,Trigger
base,selection,"ir.actions.server,state",0,Trigger,Trigger
base,view,ir.actions.server,0,Trigger Configuration,Trigger Configuration
base,field,"res.request,trigger_date",0,Trigger Date,Trigger Date
base,field,"workflow.transition,trigger_expr_id",0,Trigger Expression,Trigger Expression
base,field,"workflow.transition,trigger_model",0,Trigger Object,Trigger Object
base,field,"ir.actions.server,trigger_name",0,Trigger Signal,Trigger Signal
base,model,"res.country,name",0,Trinidad and Tobago,Trinidad and Tobago
base,model,"res.country,name",base.tt,Trinidad and Tobago,Trinidad and Tobago
base,model,"res.country,name",base.tn,Tunisia,Tunisia
base,model,"res.country,name",base.tr,Turkey,Thổ Nhĩ Kỳ
base,model,"ir.module.module,shortdesc",base.module_l10n_tr,Turkey - Accounting,Turkey - Accounting
base,selection,"base.language.install,lang",0,Turkish / Türkçe,Turkish / Türkçe
base,model,"res.country,name",base.tm,Turkmenistan,Turkmenistan
base,model,"res.country,name",0,Turks and Caicos Islands,Turks and Caicos Islands
base,model,"res.country,name",base.tc,Turks and Caicos Islands,Turks and Caicos Islands
base,model,"res.country,name",base.tv,Tuvalu,Tuvalu
base,help,"ir.sequence,implementation",0,Two sequence object implementations are offered: Standard and 'No gap'. The later is slower than the former but forbids any gap in the sequence (while they are possible in the former).,Two sequence object implementations are offered: Standard and 'No gap'. The later is slower than the former but forbids any gap in the sequence (while they are possible in the former).
base,field,"ir.actions.todo,type",0,Type,Loại
base,view,ir.attachment,0,Type,Loại
base,field,"ir.attachment,type",0,Type,Loại
base,field,"ir.model,state",0,Type,Loại
base,field,"ir.model.fields,state",0,Type,Loại
base,field,"ir.property,type",0,Type,Loại
base,field,"ir.server.object.lines,type",0,Type,Loại
base,field,"ir.translation,type",0,Type,Loại
base,view,ir.ui.view,0,Type,Loại
base,view,ir.values,0,Type,Loại
base,field,"ir.values,key",0,Type,Loại
base,field,"res.partner.bank.type,field_ids",0,Type Fields,Type Fields
base,help,"ir.actions.server,state",0,Type of the Action that is to be executed,Type of the Action that is to be executed
base,help,"ir.model.constraint,type",0,"Type of the constraint: `f` for a foreign key, `u` for other constraints.","Type of the constraint: `f` for a foreign key, `u` for other constraints."
base,view,res.users,0,Tài chính & Kế toán,Tài chính & Kế toán
base,model,"ir.module.module,shortdesc",base.module_l10n_uk,UK - Accounting,UK - Accounting
base,view,ir.attachment,0,URL,URL
base,selection,"ir.attachment,type",0,URL,URL
base,field,"ir.module.module,url",0,URL,URL
base,selection,"res.company,paper_format",0,US Letter,Thư
base,model,"res.country,name",base.um,USA Minor Outlying Islands,USA Minor Outlying Islands
base,model,"res.country,name",base.ug,Uganda,U-gan-đa
base,model,"res.country,name",base.ua,Ukraine,Ukraine
base,selection,"base.language.install,lang",0,Ukrainian / українська,Ukrainian / українська
base,model,"ir.module.category,name",base.module_category_uncategorized,Uncategorized,Chưa được phân loại
base,view,base.language.export,0,Unicode/UTF-8,Unicode/UTF-8
base,view,ir.module.module,0,Uninstall,Xóa cài đặt
base,selection,"ir.module.module.dependency,state",0,Uninstallable,Có thể tháo cài đặt
base,model,"res.country,name",base.ae,United Arab Emirates,Các Tiểu Vương Quốc A-rập Thống Nhất
base,model,"res.country,name",base.uk,United Kingdom,ANH
base,model,"res.country,name",base.us,United States,MỸ
base,model,"ir.module.module,shortdesc",base.module_l10n_us,United States - Chart of accounts,United States - Chart of accounts
base,selection,"ir.module.module.dependency,state",0,Unknown,Không biết
base,view,ir.translation,0,Untranslated,Chưa được dịch
base,view,ir.model.data,0,Updatable,Có thể cập nhật được
base,view,base.module.update,0,Update,Cập nhật
base,view,base.update.translations,0,Update,Cập nhật
base,field,"ir.model.constraint,date_update",0,Update Date,Ngày cập nhật
base,field,"ir.model.data,date_update",0,Update Date,Ngày cập nhật
base,field,"ir.model.relation,date_update",0,Update Date,Ngày cập nhật
base,view,res.lang,0,Update Languague Terms,Update Languague Terms
base,model,"ir.module.module,shortdesc",0,Update Menu,Update Menu
base,model,"ir.model,name",base.model_base_module_update,Update Module,Cập nhật mô đun
base,view,base.module.update,0,Update Module List,Cập nhật danh sách mô đun
base,model,"ir.ui.menu,name",base.menu_view_base_module_update,Update Modules List,Cập nhật danh sách mô đun
base,view,res.lang,0,Update Terms,Cập nhật các điều khoản
base,model,"ir.actions.client,name",base.modules_updates_act_cl,Updates,Các cập nhật
base,model,"ir.ui.menu,name",base.menu_module_updates,Updates,Các cập nhật
base,view,ir.module.module,0,Upgrade,Nâng cấp
base,selection,"base.language.install,lang",0,Urdu / اردو,Urdu / اردو
base,field,"ir.attachment,url",0,Url,Url
base,model,"res.country,name",base.uy,Uruguay,U-ru-guay
base,model,"ir.module.module,shortdesc",base.module_l10n_uy,Uruguay - Chart of Accounts,Uruguay - Chart of Accounts
base,model,"ir.module.category,name",base.module_category_usability,Usability,Khả dụng
base,field,"res.partner,use_parent_address",0,Use Company Address,Dùng địa chỉ công ty
base,help,"ir.actions.act_window,usage",0,Used to filter menu and home actions from the user form.,Used to filter menu and home actions from the user form.
base,help,"res.users,login",0,Used to log into the system,Used to log into the system
base,help,"res.partner,type",0,Used to select automatically the right address according to the context in sales and purchases documents.,Used to select automatically the right address according to the context in sales and purchases documents.
base,field,"change.password.user,user_id",0,User,Người dùng
base,view,ir.cron,0,User,Người dùng
base,field,"ir.cron,user_id",0,User,Người dùng
base,view,ir.filters,0,User,Người dùng
base,field,"ir.filters,user_id",0,User,Người dùng
base,field,"ir.ui.view.custom,user_id",0,User,Người dùng
base,field,"ir.values,user_id",0,User,Người dùng
base,model,"res.groups,name",base.group_document_user,User,Người dùng
base,view,res.users,0,User,Người dùng
base,model,"ir.ui.menu,name",base.next_id_2,User Interface,Giao diện người sử dụng
base,field,"change.password.user,user_login",0,User Login,Người dùng đăng nhập
base,model,"ir.module.category,name",base.module_category_user_overview,User Overview,User Overview
base,model,"ir.module.module,shortdesc",base.module_user_overview,User Overview,User Overview
base,model,"ir.module.module,shortdesc",base.module_general_user_profile,User Profile Integration,User Profile Integration
base,field,"ir.ui.view_sc,user_id",0,User Ref.,User Ref.
base,model,"ir.actions.act_window,name",base.act_values_form_defaults,User-defined Defaults,User-defined Defaults
base,model,"ir.ui.menu,name",base.menu_values_form_defaults,User-defined Defaults,User-defined Defaults
base,view,ir.values,0,User-defined Defaults,User-defined Defaults
base,model,"ir.ui.menu,name",base.menu_ir_filters,User-defined Filters,Bộ lọc do người dùng định nghĩa
base,field,"ir.mail_server,smtp_user",0,Username,Tên đăng nhập
base,view,change.password.user,0,Users,Người dùng
base,field,"change.password.wizard,user_ids",0,Users,Người dùng
base,model,"ir.actions.act_window,name",base.action_res_users,Users,Người dùng
base,field,"ir.default,uid",0,Users,Người dùng
base,model,"ir.model,name",base.model_res_users,Users,Người dùng
base,model,"ir.ui.menu,name",base.menu_action_res_users,Users,Người dùng
base,model,"ir.ui.menu,name",base.menu_users,Users,Người dùng
base,view,res.groups,0,Users,Người dùng
base,field,"res.groups,users",0,Users,Người dùng
base,field,"res.partner,user_ids",0,Users,Người dùng
base,view,res.users,0,Users,Người dùng
base,view,res.groups,0,Users added to this group are automatically added in the following groups.,Users added to this group are automatically added in the following groups.
base,help,"res.groups,implied_ids",0,Users of this group automatically inherit those groups,Users of this group automatically inherit those groups
base,model,"res.country,name",base.uz,Uzbekistan,Uzbekistan
base,model,"ir.module.module,shortdesc",base.module_base_vat,VAT Number Validation,VAT Number Validation
base,model,"ir.module.category,name",base.module_category_vsis_70,VSIS 70,VSIS 70
base,model,"ir.module.module,description",base.module_vsis_tm_crm,VSIS CRM,VSIS CRM
base,model,"ir.module.module,shortdesc",base.module_vsis_tm_crm,VSIS CRM,VSIS CRM
base,model,"ir.module.module,description",base.module_vsis_account_invoice,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_hr,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_hr_payroll,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_hr_report,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_hr_timesheet,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_product,VSIS HR,VSIS HR
base,model,"ir.module.module,description",base.module_vsis_sale,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_account_invoice,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_hr,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_hr_payroll,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_hr_report,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_hr_timesheet,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_product,VSIS HR,VSIS HR
base,model,"ir.module.module,shortdesc",base.module_vsis_sale,VSIS HR,VSIS HR
base,model,"ir.module.category,name",base.module_category_vsis_modules,VSIS Modules,VSIS Modules
base,model,"ir.module.module,description",base.module_vsis_tm_stock,VSIS STOCK,VSIS STOCK
base,model,"ir.module.module,shortdesc",base.module_vsis_tm_stock,VSIS STOCK,VSIS STOCK
base,model,"ir.module.module,description",base.module_vsis_tm_sale,VSIS Sale,VSIS Sale
base,model,"ir.module.module,shortdesc",base.module_vsis_tm_sale,VSIS Sale,VSIS Sale
base,model,"ir.module.category,name",base.module_category_vvti_tpt_crm,VVTi_TPT_CRM,VVTi_TPT_CRM
base,model,"ir.module.module,shortdesc",0,VVTi_TPT_CRM,VVTi_TPT_CRM
base,model,"ir.module.module,shortdesc",0,VVTi_TPT_SALE,VVTi_TPT_SALE
base,field,"ir.config_parameter,value",0,Value,Giá trị
base,field,"ir.property,value_binary",0,Value,Giá trị
base,field,"ir.property,value_datetime",0,Value,Giá trị
base,field,"ir.property,value_float",0,Value,Giá trị
base,field,"ir.property,value_integer",0,Value,Giá trị
base,field,"ir.property,value_reference",0,Value,Giá trị
base,field,"ir.property,value_text",0,Value,Giá trị
base,selection,"ir.server.object.lines,type",0,Value,Giá trị
base,field,"ir.server.object.lines,value",0,Value,Giá trị
base,field,"ir.values,value",0,Value,Giá trị
base,model,"res.country,name",base.vu,Vanuatu,Vanuatu
base,model,"ir.module.module,summary",base.module_fleet,"Vehicle, leasing, insurances, costs","Vehicle, leasing, insurances, costs"
base,model,"res.country,name",base.ve,Venezuela,Venezuela
base,model,"ir.module.module,shortdesc",base.module_l10n_ve,Venezuela - Accounting,Venezuela - Accounting
base,report,ir.module.reference,0,Version,Phiên bản
base,model,"ir.module.module,shortdesc",base.module_l10n_vn,Vietnam Chart of Accounts,Vietnam Chart of Accounts
base,model,"ir.module.module,shortdesc",base.module_general_report_account,Vietname Legal Reports,Vietname Legal Reports
base,selection,"base.language.install,lang",0,Vietnamese / Tiếng Việt,Vietnamese / Tiếng Việt
base,field,"ir.actions.act_window.view,view_id",0,View,Kiểu Cha
base,field,"ir.default,page",0,View,Kiểu Cha
base,selection,"ir.translation,type",0,View,Kiểu Cha
base,view,ir.ui.view,0,View,Kiểu Cha
base,report,ir.module.reference,0,View :,Xem :
base,field,"ir.ui.view,arch",0,View Architecture,Kiến trúc Xem
base,field,"ir.ui.view.custom,arch",0,View Architecture,Kiến trúc Xem
base,field,"ir.model.fields,view_load",0,View Auto-Load,View Auto-Load
base,model,"ir.module.module,shortdesc",base.module_web_view_editor,View Editor,View Editor
base,field,"ir.actions.act_window,view_mode",0,View Mode,Hình thức xem
base,field,"ir.ui.view,name",0,View Name,View Name
base,field,"ir.actions.act_window,view_id",0,View Ref.,View Ref.
base,view,ir.actions.act_window,0,View Type,View Type
base,field,"ir.actions.act_window,view_type",0,View Type,View Type
base,field,"ir.actions.act_window.view,view_mode",0,View Type,View Type
base,field,"ir.ui.view,type",0,View Type,View Type
base,help,"ir.actions.act_window,view_type",0,"View type: Tree type to use for the tree view, set to 'tree' for a hierarchical tree view, or 'form' for a regular list view","View type: Tree type to use for the tree view, set to 'tree' for a hierarchical tree view, or 'form' for a regular list view"
base,view,ir.actions.act_window,0,Views,Views
base,model,"ir.actions.act_window,name",base.action_ui_view,Views,Views
base,field,"ir.actions.act_window,view_ids",0,Views,Views
base,field,"ir.actions.act_window,views",0,Views,Views
base,view,ir.model,0,Views,Views
base,field,"ir.model,view_ids",0,Views,Views
base,field,"ir.module.module,views_by_module",0,Views,Views
base,model,"ir.ui.menu,name",base.menu_action_ui_view,Views,Views
base,view,ir.ui.view,0,Views,Views
base,view,res.groups,0,Views,Views
base,field,"res.groups,view_access",0,Views,Views
base,model,"ir.actions.act_window,help",base.action_ui_view,"Views allows you to personalize each view of OpenERP. You can add new fields, move fields, rename them or delete the ones that you do not need.","Views allows you to personalize each view of OpenERP. You can add new fields, move fields, rename them or delete the ones that you do not need."
base,model,"res.country,name",base.vg,Virgin Islands (British),Virgin Islands (British)
base,model,"res.country,name",base.vi,Virgin Islands (USA),Virgin Islands (USA)
base,field,"ir.module.category,visible",0,Visible,Hiện
base,model,"res.country,name",base.vn,Việt Nam,Việt Nam
base,model,"res.country,name",base.wf,Wallis and Futuna Islands,Wallis and Futuna Islands
base,model,"ir.module.category,name",base.module_category_warehouse_management,Warehouse,Kho
base,model,"ir.module.module,shortdesc",base.module_stock,Warehouse Management,Quản lý kho
base,model,"ir.module.module,shortdesc",base.module_warning,Warning Messages and Alerts,Warning Messages and Alerts
base,model,"ir.actions.act_window,help",0,We haven't sent you any sales order.,We haven't sent you any sales order.
base,model,"ir.actions.actions,help",0,We haven't sent you any sales order.,We haven't sent you any sales order.
base,view,base.module.upgrade,0,We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).,We suggest to reload the menu tab to see the new menus (Ctrl+T then Ctrl+R).
base,model,"ir.module.category,name",base.module_category_web,Web,Web
base,model,"ir.module.module,shortdesc",base.module_web,Web,Web
base,report,ir.module.reference,0,Web,Web
base,model,"ir.module.module,shortdesc",base.module_web_calendar,Web Calendar,Web Calendar
base,model,"ir.module.module,shortdesc",base.module_web_gantt,Web Gantt,Web Gantt
base,field,"ir.ui.menu,web_icon",0,Web Icon File,Web Icon File
base,field,"ir.ui.menu,web_icon_hover",0,Web Icon File (hover),Web Icon File (hover)
base,field,"ir.ui.menu,web_icon_data",0,Web Icon Image,Web Icon Image
base,field,"ir.ui.menu,web_icon_hover_data",0,Web Icon Image (hover),Web Icon Image (hover)
base,model,"ir.module.module,shortdesc",base.module_web_printscreen_zb,Web Printscreen ZB,Web Printscreen ZB
base,model,"ir.module.module,shortdesc",base.module_web_shortcuts,Web Shortcuts,Web Shortcuts
base,view,ir.translation,0,Web-only translations,Web-only translations
base,model,"ir.module.module,shortdesc",base.module_report_webkit,Webkit Report Engine,Webkit Report Engine
base,field,"ir.module.module,website",0,Website,Trang web
base,field,"res.company,website",0,Website,Trang web
base,field,"res.partner,website",0,Website,Trang web
base,help,"res.partner,website",0,Website of Partner or Company,Website of Partner or Company
base,view,ir.sequence,0,Week of the Year: %(woy)s,Week of the Year: %(woy)s
base,selection,"ir.cron,interval_type",0,Weeks,Tuần
base,model,"res.country,name",base.eh,Western Sahara,Western Sahara
base,view,workflow,0,"When customizing a workflow, be sure you do not modify an existing node or arrow, but rather add new nodes or arrows. If you absolutly need to modify a node or arrow, you can only change fields that are empty or set to the default value. If you don't do that, your customization will be overwrited at the next update or upgrade to a future version of OpenERP.","When customizing a workflow, be sure you do not modify an existing node or arrow, but rather add new nodes or arrows. If you absolutly need to modify a node or arrow, you can only change fields that are empty or set to the default value. If you don't do that, your customization will be overwrited at the next update or upgrade to a future version of OpenERP."
base,help,"workflow.transition,signal",0,"When the operation of transition comes from a button pressed in the client form, signal tests the name of the pressed button. If signal is NULL, no button is necessary to validate this transition.","When the operation of transition comes from a button pressed in the client form, signal tests the name of the pressed button. If signal is NULL, no button is necessary to validate this transition."
